user_id,age,gender,signup_date,last_active_date,country,subscription_type,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee
1576,29,Female,10-05-25,13-07-25,France,Standard,41.9,19.1,1,No,Yes,1,9.99
1577,48,Other,23-03-25,13-07-25,France,Basic,65.9,41.2,4,Yes,Yes,0,5.99
1578,63,Female,01-03-25,13-07-25,India,Standard,34.8,93.5,5,No,No,0,9.99
1579,19,Other,16-12-23,13-07-25,USA,Premium,71.8,43.1,5,Yes,Yes,0,13.99
1580,68,Male,06-12-22,13-07-25,USA,Basic,6.2,87.8,3,Yes,No,0,5.99
1581,67,Male,13-07-23,13-07-25,UK,Basic,76.4,60.6,5,No,Yes,1,5.99
1582,52,Female,24-05-25,13-07-25,India,Premium,52.5,24.7,2,No,No,0,13.99
1583,40,Other,08-11-23,13-07-25,Germany,Premium,30.7,35.6,4,Yes,Yes,1,
1584,34,Female,27-06-23,13-07-25,France,Standard,16.2,8.4,1,Yes,Yes,0,9.99
1585,43,Other,19-05-23,13-07-25,USA,Standard,38.6,33.3,5,Yes,No,1,9.99
1586,25,Other,27-02-23,13-07-25,France,Basic,16,67.8,4,Yes,No,0,5.99
1587,46,Male,20-08-22,13-07-25,Germany,Premium,13.7,7.2,5,No,No,1,13.99
1588,43,Other,23-09-22,13-07-25,Germany,Premium,49.6,20.5,0,No,No,0,13.99
1589,27,Other,29-07-23,13-07-25,Canada,Basic,42.1,38.1,1,No,Yes,0,5.99
1590,43,Female,21-07-24,13-07-25,UK,Standard,53.8,98.2,0,No,No,0,9.99
1591,51,Female,17-02-25,13-07-25,UK,Premium,74.4,78.5,1,Yes,Yes,0,
1592,68,Other,04-11-22,13-07-25,UK,Standard,42.8,73.3,4,No,Yes,1,10.99
1593,58,Male,20-06-24,13-07-25,India,Standard,46.7,11.6,3,No,No,0,9.99
1594,24,Female,17-04-24,13-07-25,USA,Basic,7.6,78.1,5,No,Yes,0,6.99
1595,21,Female,18-03-25,13-07-25,USA,Premium,57.6,78.5,5,No,Yes,0,13.99
1596,67,Male,24-12-24,13-07-25,Canada,Basic,32.3,60.1,2,No,Yes,0,6.99
1597,62,Female,12-05-23,13-07-25,France,Basic,78.1,99,0,Yes,Yes,0,5.99
1598,28,Other,29-06-25,13-07-25,Canada,Standard,65.9,32.5,5,Yes,No,0,9.99
1599,46,Other,01-03-24,13-07-25,Canada,Premium,42,94.1,4,No,No,0,14.99
1600,53,Other,19-08-24,13-07-25,Germany,Basic,10.3,91.5,3,No,No,1,6.99
1601,42,Female,25-03-24,13-07-25,UK,Premium,68.8,1.1,4,No,Yes,0,14.99
1602,38,Female,28-07-23,13-07-25,India,Basic,64.1,45,0,Yes,No,0,5.99
1603,53,Female,28-02-23,13-07-25,USA,Premium,15.2,97.7,2,Yes,Yes,0,
1604,27,Female,28-04-25,13-07-25,India,Basic,24,10.3,5,Yes,Yes,0,
1605,54,Other,16-06-25,13-07-25,UK,Standard,63.6,54.8,4,No,Yes,0,9.99
1606,26,Male,22-07-22,13-07-25,UK,Standard,15.2,97.9,1,No,No,0,9.99
1607,41,Other,26-12-22,13-07-25,USA,Basic,73.5,55.5,3,Yes,No,0,5.99
1608,52,Female,04-05-24,13-07-25,Germany,Standard,34.2,19,4,Yes,No,0,
1609,66,Other,18-06-23,13-07-25,France,Basic,7.4,58.2,3,No,Yes,1,5.99
1610,52,Male,13-04-23,13-07-25,Canada,Standard,65.4,20.4,5,Yes,Yes,0,9.99
1611,65,Other,29-06-25,13-07-25,Germany,Premium,30.2,52,1,No,Yes,0,13.99
1612,53,Male,25-09-24,13-07-25,UK,Standard,42.4,7.4,2,No,No,1,9.99
1613,35,Female,04-07-24,13-07-25,UK,Premium,9.4,60.5,2,No,Yes,1,13.99
1614,66,Other,30-09-22,13-07-25,Germany,Premium,0.7,51.7,1,No,Yes,0,13.99
1615,56,Other,25-11-24,13-07-25,Canada,Standard,51.2,74,3,No,No,0,
1616,49,Other,05-08-23,13-07-25,Canada,Premium,41.5,63.1,5,Yes,Yes,0,13.99
1617,41,Other,18-01-23,13-07-25,UK,Standard,47.7,55,4,Yes,Yes,1,10.99
1618,40,Female,22-06-24,13-07-25,France,Premium,63.6,69,1,Yes,No,1,13.99
1619,49,Male,06-02-23,13-07-25,Canada,Standard,51.9,14.4,0,No,No,0,9.99
1620,54,Male,04-07-24,13-07-25,Canada,Premium,14.4,59.5,3,Yes,Yes,0,13.99
1621,29,Other,16-05-25,13-07-25,USA,Basic,29.2,17.2,2,Yes,No,0,5.99
1622,66,Female,16-10-24,13-07-25,France,Standard,72.5,92.6,1,Yes,No,1,9.99
1623,30,Male,28-11-24,13-07-25,USA,Standard,61.7,6.8,2,Yes,No,0,
1624,40,Male,24-01-25,13-07-25,India,Standard,44.8,43,3,No,No,0,9.99
1625,42,Male,18-11-23,13-07-25,Germany,Premium,20.8,69.6,2,Yes,Yes,1,13.99
1626,52,Male,31-05-24,13-07-25,UK,Basic,24.5,45.8,1,No,Yes,0,5.99
1627,58,Male,19-02-25,13-07-25,Canada,Premium,58.7,9.2,3,No,No,0,13.99
1628,47,Male,05-09-24,13-07-25,India,Premium,68.2,55.3,0,Yes,Yes,0,
1629,34,Female,06-05-24,13-07-25,USA,Standard,53.9,64.2,1,Yes,Yes,0,9.99
1630,66,Other,11-11-24,13-07-25,Canada,Premium,64.9,70.4,4,No,No,0,13.99
1631,37,Male,05-06-24,13-07-25,Germany,Premium,61.4,37.3,5,Yes,Yes,0,13.99
1632,65,Female,18-03-23,13-07-25,USA,Basic,12.4,56.4,1,Yes,No,0,5.99
1633,42,Female,20-07-24,13-07-25,France,Premium,34.2,45.1,3,No,No,1,13.99
1634,39,Other,12-06-24,13-07-25,France,Basic,12.7,67.2,5,No,No,0,5.99
1635,30,Other,20-08-23,13-07-25,UK,Standard,19.2,58.4,1,Yes,No,0,9.99
1636,36,Male,02-08-23,13-07-25,Canada,Basic,69.6,52.6,0,Yes,Yes,0,5.99
1637,66,Other,30-03-25,13-07-25,India,Basic,38.1,25,0,No,Yes,1,5.99
1638,53,Other,17-09-23,13-07-25,UK,Standard,43.1,0.2,4,Yes,Yes,1,10.99
1639,29,Female,30-09-24,13-07-25,Canada,Basic,14.7,17.4,2,No,No,0,5.99
1640,58,Female,04-08-24,13-07-25,Canada,Basic,25.3,11.7,5,Yes,No,0,6.99
1641,36,Female,13-03-25,13-07-25,Canada,Standard,18.8,44.9,3,No,No,0,10.99
1642,29,Male,20-07-23,13-07-25,Canada,Premium,16.9,61.2,3,No,Yes,0,13.99
1643,26,Male,13-09-23,13-07-25,Canada,Basic,51.2,21.3,2,No,No,0,5.99
1644,24,Other,27-05-24,13-07-25,UK,Premium,20.9,93.9,0,No,No,1,13.99
1645,45,Other,,13-07-25,Germany,Standard,50.7,0.7,0,Yes,No,1,10.99
1646,31,Male,30-09-23,13-07-25,Germany,Standard,5.1,77.2,1,Yes,No,0,9.99
1647,48,Male,13-07-23,13-07-25,UK,Premium,11.8,62.5,4,No,Yes,1,13.99
1648,69,Female,09-09-23,13-07-25,France,Basic,22.3,37.4,5,Yes,Yes,1,5.99
1649,36,Male,17-12-23,13-07-25,Germany,Premium,48,5,4,No,No,0,
1650,64,Male,22-11-23,13-07-25,India,Standard,54.2,62.7,4,Yes,Yes,0,9.99
1651,33,Other,30-10-24,13-07-25,India,Standard,35.7,38.6,1,No,No,1,9.99
1652,22,Other,16-11-22,13-07-25,France,Basic,35.9,93.6,4,Yes,No,0,5.99
1653,52,Female,13-02-23,13-07-25,UK,Standard,58.1,54.2,2,Yes,No,1,9.99
1654,29,Male,05-03-23,13-07-25,India,Premium,1.8,94,1,No,Yes,1,13.99
1655,42,Other,08-07-23,13-07-25,UK,Premium,27.6,22,2,No,No,0,14.99
1656,69,Male,29-02-24,13-07-25,India,Premium,65.6,72.6,1,Yes,No,1,14.99
1657,38,Male,26-06-25,13-07-25,USA,Premium,48.5,61.7,4,Yes,Yes,0,14.99
1658,53,Female,08-03-23,13-07-25,France,Basic,27.3,73.9,2,Yes,Yes,0,5.99
1659,40,Male,11-06-23,13-07-25,France,Premium,72.5,21.5,2,Yes,No,0,13.99
1660,33,Female,21-10-22,13-07-25,France,Basic,61.9,66.5,2,Yes,Yes,0,5.99
1661,56,Other,18-04-24,13-07-25,UK,Standard,21.6,49.8,1,No,No,0,9.99
1662,62,Other,07-04-24,13-07-25,Canada,Standard,51.8,74.3,3,Yes,Yes,0,9.99
1663,59,Other,10-12-23,13-07-25,France,Basic,47.9,32.7,4,No,No,0,5.99
1664,56,Other,02-11-24,13-07-25,India,Basic,32.4,89,2,No,No,0,5.99
1665,31,Female,06-07-24,13-07-25,USA,Standard,29.7,8.4,5,No,No,0,9.99
1666,48,Female,19-04-24,13-07-25,UK,Standard,27.8,80.7,3,Yes,No,0,9.99
1667,22,Other,18-10-22,13-07-25,India,Premium,49.6,86.1,5,Yes,Yes,1,
1668,52,Other,31-05-23,13-07-25,Canada,Basic,35.7,81.7,4,No,Yes,1,5.99
1669,40,Other,26-04-24,13-07-25,India,Standard,66.6,51.3,4,Yes,Yes,0,
1670,46,Female,10-03-24,13-07-25,France,Basic,53.7,43.8,2,No,No,1,6.99
1671,60,Other,06-01-25,13-07-25,USA,Standard,6.1,99.6,2,No,No,0,9.99
1672,28,Female,28-06-25,13-07-25,France,Basic,51.4,22.9,1,Yes,Yes,0,5.99
1673,35,Male,13-08-22,13-07-25,Germany,Basic,22.1,54.7,3,Yes,No,0,5.99
1674,64,Other,24-12-24,13-07-25,France,Standard,47.6,67.1,3,Yes,Yes,0,10.99
1675,29,Female,24-02-24,13-07-25,Germany,Premium,54.6,70.1,2,No,No,1,13.99
1676,26,Female,23-07-24,13-07-25,France,Premium,18.9,20.4,4,Yes,No,0,
1677,27,Female,23-07-22,13-07-25,USA,Premium,36.8,65.4,2,No,No,0,13.99
1678,61,Male,11-01-24,13-07-25,USA,Standard,15.6,81.8,4,No,Yes,0,10.99
1679,34,Other,20-10-23,13-07-25,UK,Standard,4.7,5,4,No,Yes,0,10.99
1680,55,Female,10-03-24,13-07-25,France,Premium,30.6,91.2,2,Yes,Yes,0,13.99
1681,24,Other,24-04-24,13-07-25,Germany,Standard,29.4,3,0,No,No,0,9.99
1682,63,Female,27-10-24,13-07-25,UK,Standard,79.6,35.6,3,Yes,Yes,0,9.99
1683,30,Other,08-11-24,13-07-25,India,Premium,36,1.6,5,Yes,No,0,13.99
1684,57,Male,05-02-25,13-07-25,USA,Standard,27,7.7,4,Yes,No,0,9.99
1685,59,Female,21-06-23,13-07-25,UK,Standard,46.6,91.1,4,Yes,Yes,0,10.99
1686,26,Female,10-08-24,13-07-25,USA,Basic,7.6,35.5,0,No,No,0,5.99
1687,67,Male,19-06-23,13-07-25,UK,Basic,77,42.5,5,No,Yes,0,
1688,44,Other,10-09-23,13-07-25,India,Premium,51,21.5,1,Yes,No,0,14.99
1689,19,Female,21-05-24,13-07-25,India,Basic,60.5,59.7,0,No,No,0,5.99
1690,22,Male,06-08-24,13-07-25,Canada,Basic,14.1,59.5,5,Yes,Yes,1,
1691,46,Female,28-08-22,13-07-25,Germany,Standard,33.1,37.2,0,Yes,Yes,0,9.99
1692,54,Female,09-03-24,13-07-25,Canada,Basic,34.1,33.3,4,No,No,1,6.99
1693,55,Female,18-12-23,13-07-25,Germany,Standard,65.8,88.5,3,No,No,0,9.99
1694,36,Other,18-05-25,13-07-25,India,Basic,0.6,38.3,0,No,No,0,5.99
1695,25,Male,03-06-25,13-07-25,UK,Premium,24.4,49.4,1,No,Yes,1,13.99
1696,65,Male,02-04-24,13-07-25,France,Standard,78.5,28.3,2,Yes,Yes,0,9.99
1697,62,Male,27-03-23,13-07-25,USA,Basic,38.3,78.7,5,No,Yes,0,5.99
1698,18,Male,09-07-24,13-07-25,India,Standard,30.9,39.7,0,Yes,Yes,0,9.99
1699,39,Female,28-01-23,13-07-25,India,Premium,10,51.4,0,Yes,Yes,0,13.99
1700,69,Other,06-03-25,13-07-25,UK,Premium,77.9,25.3,1,No,Yes,0,
1701,34,Male,20-10-24,13-07-25,France,Standard,2.1,98.8,3,No,Yes,1,9.99
1702,24,Other,24-08-22,13-07-25,India,Premium,59.1,29.1,0,Yes,No,0,13.99
1703,42,Male,17-03-24,13-07-25,India,Premium,61.6,77.1,0,Yes,No,0,13.99
1704,62,Male,18-01-25,13-07-25,UK,Basic,19.9,42.7,3,Yes,No,1,6.99
1705,21,Female,06-12-24,13-07-25,India,Premium,53.9,20.6,1,No,No,1,
1706,53,Female,08-05-25,13-07-25,Germany,Basic,7.9,80,5,No,Yes,0,5.99
1707,23,Female,25-08-22,13-07-25,Germany,Standard,20.9,33.4,5,Yes,Yes,0,9.99
1708,48,Other,21-11-22,13-07-25,France,Premium,63.1,86.5,0,No,No,1,13.99
1709,36,Female,07-04-25,13-07-25,Germany,Standard,69.2,91.5,3,No,No,0,9.99
1710,61,Female,09-05-24,13-07-25,Germany,Premium,48.9,86,0,No,No,0,14.99
1711,56,Male,09-02-23,13-07-25,India,Basic,40.8,3.5,2,Yes,No,1,5.99
1712,44,Male,30-06-24,13-07-25,USA,Premium,13.2,78.7,5,No,No,0,
1713,27,Female,22-04-23,13-07-25,Germany,Standard,5.5,41.1,4,No,Yes,0,9.99
1714,43,Female,30-09-22,13-07-25,France,Premium,9.9,87.4,2,No,Yes,0,
1715,36,Other,22-08-23,13-07-25,Germany,Basic,18.6,63.8,0,Yes,No,0,5.99
1716,56,Other,22-02-24,13-07-25,India,Standard,27.7,83.4,1,No,Yes,1,10.99
1717,20,Male,04-12-23,13-07-25,Canada,Basic,30.8,49.9,5,Yes,No,0,
1718,62,Other,07-06-23,13-07-25,India,Premium,28,53.5,4,No,Yes,0,
1719,30,Female,19-06-24,13-07-25,UK,Premium,19.5,14.4,2,Yes,No,0,13.99
1720,67,Female,03-12-23,13-07-25,France,Basic,41,78.4,5,Yes,Yes,0,5.99
1721,45,Male,20-12-23,13-07-25,Germany,Standard,66.1,41.9,3,Yes,Yes,0,9.99
1722,37,Female,22-02-24,13-07-25,UK,Basic,22.7,50,1,Yes,No,0,5.99
1723,45,Female,19-09-23,13-07-25,Germany,Standard,75.4,78.5,2,Yes,Yes,0,9.99
1724,25,Female,28-04-24,13-07-25,Canada,Standard,69.9,59.9,3,Yes,No,1,9.99
1725,58,Female,09-08-23,13-07-25,USA,Standard,13.4,20.1,0,Yes,Yes,0,9.99
1726,56,Other,18-11-22,13-07-25,Canada,Basic,63,59,3,No,Yes,0,5.99
1727,18,Other,13-07-24,13-07-25,India,Standard,46.2,40.8,2,Yes,No,1,9.99
1728,20,Other,13-08-22,13-07-25,India,Basic,45.5,47,2,Yes,No,0,5.99
1729,30,Other,28-10-24,13-07-25,UK,Basic,31.6,2.8,0,No,No,0,5.99
1730,45,Other,02-10-22,13-07-25,UK,Basic,40.3,21,3,Yes,No,1,5.99
1731,66,Male,08-01-24,13-07-25,India,Premium,32.1,28.1,3,Yes,No,0,13.99
1732,42,Female,27-06-23,13-07-25,France,Premium,43.4,71.3,0,Yes,No,0,13.99
1733,50,Male,18-04-25,13-07-25,India,Premium,50.4,1.1,3,No,No,0,
1734,55,Female,28-10-22,13-07-25,India,Standard,54.1,40.9,5,No,Yes,0,
1735,23,Female,21-04-25,13-07-25,Germany,Premium,42.8,92.4,0,Yes,Yes,1,
1736,61,Female,14-09-22,13-07-25,Canada,Premium,57.9,11.2,1,Yes,No,0,14.99
1737,62,Male,31-08-22,13-07-25,France,Premium,11.7,51.6,2,Yes,Yes,1,13.99
1738,49,Female,02-08-23,13-07-25,Germany,Standard,17.4,78.7,1,Yes,Yes,1,9.99
1739,62,Female,19-05-23,13-07-25,USA,Basic,65.6,94.3,5,Yes,No,0,5.99
1740,64,Other,14-08-22,13-07-25,France,Premium,26.1,74.7,5,No,No,0,13.99
1741,38,Other,05-03-25,13-07-25,Germany,Basic,2.3,72.1,4,Yes,No,0,5.99
1742,33,Female,07-03-23,13-07-25,India,Basic,12.7,82.6,4,Yes,Yes,0,5.99
1743,38,Other,19-07-23,13-07-25,Germany,Basic,18.3,44.6,4,No,No,0,5.99
1744,28,Male,26-01-23,13-07-25,UK,Basic,76.6,80.6,0,No,Yes,1,5.99
1745,54,Female,18-07-24,13-07-25,France,Premium,46.1,0.8,3,No,Yes,1,14.99
1746,53,Male,18-05-25,13-07-25,India,Standard,74.7,92.5,5,No,Yes,0,9.99
1747,52,Other,07-01-23,13-07-25,Canada,Premium,46.2,44.3,1,No,Yes,0,13.99
1748,36,Other,06-12-24,13-07-25,Germany,Standard,38.6,55.3,1,No,Yes,1,9.99
1749,37,Male,17-06-23,13-07-25,India,Premium,25.4,25.5,1,No,Yes,0,13.99
1750,35,Female,05-07-24,13-07-25,France,Premium,48.7,74.3,1,Yes,No,1,13.99
1751,64,Other,04-07-25,13-07-25,UK,Basic,11.6,7.7,4,No,No,0,
1752,58,Other,16-08-23,13-07-25,UK,Standard,71.9,87.3,1,Yes,Yes,0,9.99
1753,66,Other,07-02-24,13-07-25,France,Premium,66.4,82.8,3,Yes,Yes,1,13.99
1754,31,Male,31-03-23,13-07-25,France,Standard,25.7,21.6,4,Yes,Yes,0,9.99
1755,32,Male,09-02-25,13-07-25,Germany,Standard,76.2,80.9,1,Yes,No,1,9.99
1756,48,Other,11-02-25,13-07-25,India,Premium,66.1,78.6,0,Yes,No,1,14.99
1757,18,Female,07-01-23,13-07-25,Canada,Standard,53.5,63.2,2,No,No,0,9.99
1758,20,Male,25-03-23,13-07-25,France,Premium,10.2,37.4,2,Yes,Yes,0,14.99
1759,,Female,09-11-23,13-07-25,France,Premium,38.5,27.1,2,No,No,1,
1760,40,Male,28-12-22,13-07-25,USA,Basic,40.7,23.2,4,No,No,1,6.99
1761,28,Male,28-12-24,13-07-25,UK,Basic,19,31.9,1,Yes,No,0,5.99
1762,29,Female,22-08-22,13-07-25,USA,Standard,6.9,90.4,5,No,No,1,9.99
1763,27,Female,10-11-23,13-07-25,Canada,Basic,62.2,7.8,5,No,No,0,5.99
1764,49,Female,24-12-24,13-07-25,France,Standard,10.2,82.9,5,No,Yes,0,9.99
1765,33,Male,31-05-25,13-07-25,Germany,Premium,47.7,34.9,4,No,Yes,1,14.99
1766,25,Female,17-02-24,13-07-25,UK,Basic,74.9,52.2,3,Yes,No,0,6.99
1767,55,Female,21-03-24,13-07-25,USA,Premium,70.2,79.4,0,No,Yes,1,14.99
1768,29,Female,18-05-23,13-07-25,UK,Basic,22.6,88.4,0,Yes,No,0,6.99
1769,41,Female,09-11-22,13-07-25,USA,Basic,68.2,34.5,2,Yes,Yes,0,5.99
1770,45,Female,18-01-25,13-07-25,France,Basic,0.5,46.2,2,Yes,No,0,5.99
1771,25,Female,20-06-25,13-07-25,India,Premium,1.9,41.5,5,No,No,0,13.99
1772,45,Female,14-03-25,13-07-25,India,Standard,48.4,1.3,5,No,No,0,
1773,53,Male,26-07-23,13-07-25,Germany,Basic,29.5,29.6,2,Yes,Yes,0,6.99
1774,43,Female,19-12-22,13-07-25,Canada,Premium,31.2,45.9,1,No,Yes,0,13.99
1775,25,Male,01-07-25,13-07-25,UK,Standard,45.4,41.1,3,No,No,0,10.99
1776,67,Other,25-10-23,13-07-25,Canada,Standard,15.7,72.2,3,Yes,No,0,10.99
1777,45,Other,10-06-25,13-07-25,USA,Basic,17.3,38.5,3,Yes,Yes,1,
1778,45,Male,31-01-25,13-07-25,France,Premium,39,48.9,3,Yes,No,0,14.99
1779,54,Female,18-01-23,13-07-25,Germany,Premium,60.5,43,2,Yes,Yes,0,13.99
1780,58,Male,09-12-24,13-07-25,India,Standard,49.8,74.1,0,Yes,Yes,0,9.99
1781,53,Other,15-09-22,13-07-25,India,Premium,24.1,86.3,2,No,No,0,13.99
1782,44,Male,04-01-24,13-07-25,Germany,Standard,34.7,53.2,3,Yes,No,0,9.99
1783,34,Other,18-10-24,13-07-25,UK,Standard,14.1,78.9,2,No,Yes,0,9.99
1784,26,Male,09-05-24,13-07-25,Canada,Standard,6.4,29.7,3,Yes,Yes,0,9.99
1785,50,Male,06-05-25,13-07-25,USA,Basic,62.7,54.1,4,No,Yes,0,6.99
1786,37,Male,09-02-24,13-07-25,Canada,Premium,21.6,34.5,5,Yes,No,1,13.99
1787,30,Male,29-10-22,13-07-25,India,Basic,14.6,41.4,0,No,Yes,0,
1788,45,Male,06-09-24,13-07-25,Germany,Standard,55.5,73.2,4,Yes,No,0,9.99
1789,65,Other,14-04-25,13-07-25,India,Premium,49.6,88.2,1,Yes,Yes,0,13.99
1790,46,Male,26-12-23,13-07-25,France,Premium,50.8,12.1,2,Yes,No,0,13.99
1791,30,Male,02-08-22,13-07-25,India,Standard,18.7,63.5,1,Yes,Yes,0,9.99
1792,63,Male,26-04-24,13-07-25,USA,Premium,19,58.2,2,No,No,0,13.99
1793,52,Female,13-08-24,13-07-25,UK,Standard,18.1,11.8,5,Yes,No,0,9.99
1794,23,Other,24-12-22,13-07-25,UK,Standard,14.3,21.2,4,Yes,No,0,9.99
1795,35,Male,17-05-24,13-07-25,France,Standard,52.6,31.1,5,Yes,No,0,9.99
1796,68,Other,27-01-24,13-07-25,USA,Standard,67.9,16.7,3,Yes,No,0,9.99
1797,22,Male,27-03-25,13-07-25,Germany,Premium,58.1,24.4,5,No,No,0,14.99
1798,64,Female,27-06-24,13-07-25,Canada,Basic,63.5,26.8,5,Yes,No,0,5.99
1799,42,Other,08-03-23,13-07-25,Germany,Premium,32.7,33.6,3,No,No,0,13.99
1800,19,Female,20-05-24,13-07-25,Canada,Basic,52.5,74.9,2,Yes,Yes,0,6.99
1801,27,Female,13-04-23,13-07-25,UK,Premium,28.7,57.2,3,No,Yes,0,13.99
1802,47,Male,01-10-24,13-07-25,India,Standard,42.3,98.6,4,Yes,No,0,
1803,67,Other,19-04-25,13-07-25,India,Premium,38.8,41.5,5,Yes,No,0,14.99
1804,62,Other,06-09-23,13-07-25,France,Premium,14.6,75.4,3,No,Yes,0,14.99
1805,22,Other,24-02-25,13-07-25,Germany,Premium,31.3,87.1,5,No,No,0,13.99
1806,50,Other,27-10-24,13-07-25,USA,Standard,77.1,67.9,4,No,Yes,0,10.99
1807,18,Male,03-08-24,13-07-25,Canada,Basic,20.3,41.2,1,Yes,Yes,0,6.99
1808,35,Male,05-07-24,13-07-25,India,Premium,11.1,75.4,4,Yes,No,0,13.99
1809,49,Female,20-05-24,13-07-25,France,Standard,33.8,20.4,0,Yes,Yes,0,9.99
1810,64,Male,19-01-25,13-07-25,Germany,Basic,63.3,32.8,0,No,No,1,5.99
1811,66,Other,03-09-23,13-07-25,USA,Standard,46.8,54.7,0,Yes,No,0,10.99
1812,28,Male,26-11-23,13-07-25,UK,Basic,54.6,57.5,5,Yes,Yes,0,5.99
1813,38,Female,30-07-23,13-07-25,USA,Standard,15.6,2.2,2,No,Yes,1,10.99
1814,43,Other,25-11-22,13-07-25,UK,Standard,49.7,94.5,2,No,Yes,1,9.99
1815,42,Other,20-09-23,13-07-25,Germany,Standard,26.2,69.7,2,No,No,0,10.99
1816,39,Female,13-06-24,13-07-25,USA,Standard,66.8,49.6,5,No,No,0,9.99
1817,44,Female,27-07-23,13-07-25,France,Standard,50.5,93.3,4,No,Yes,0,9.99
1818,66,Other,04-07-24,13-07-25,Germany,Premium,16.3,43.9,2,Yes,No,0,13.99
1819,30,Male,15-12-24,13-07-25,UK,Premium,5.6,98,1,No,No,0,13.99
1820,50,Male,16-02-25,13-07-25,France,Basic,3.9,51.2,0,No,No,0,5.99
1821,51,Other,16-05-25,13-07-25,India,Premium,30,11.4,4,No,Yes,0,13.99
1822,58,Other,22-02-24,13-07-25,France,Standard,21.6,76.5,0,Yes,Yes,1,9.99
1823,52,Other,18-12-23,13-07-25,India,Standard,51.9,67.9,2,Yes,Yes,1,
1824,18,Male,27-08-22,13-07-25,France,Premium,40.2,77.3,4,No,Yes,0,14.99
1825,38,Male,19-08-24,13-07-25,UK,Basic,21.6,95.1,3,Yes,No,0,5.99
1826,65,Other,30-11-23,13-07-25,Canada,Basic,12.4,77.6,1,Yes,No,0,5.99
1827,23,Female,22-04-23,13-07-25,Canada,Basic,10.6,61.1,2,No,Yes,1,5.99
1828,45,Other,09-08-24,13-07-25,India,Premium,69.2,85.7,2,No,No,0,14.99
1829,34,Other,08-06-23,13-07-25,India,Standard,19.9,67.3,1,No,Yes,0,9.99
1830,22,Male,16-01-24,13-07-25,USA,Basic,52.3,40.8,1,Yes,No,0,5.99
1831,48,Other,19-08-23,13-07-25,France,Basic,64.9,88.6,3,No,Yes,0,5.99
1832,22,Male,24-12-23,13-07-25,France,Basic,49.3,22.2,2,No,Yes,0,6.99
1833,55,Female,21-09-23,13-07-25,France,Standard,68.8,71.5,5,No,No,1,9.99
1834,20,Other,25-01-25,13-07-25,France,Standard,31.7,88.2,2,No,Yes,0,10.99
1835,40,Female,07-07-25,13-07-25,USA,Basic,76.5,73.1,0,No,Yes,0,5.99
1836,54,Other,16-09-23,13-07-25,India,Standard,11.1,69.7,4,No,Yes,0,9.99
1837,54,Female,23-11-24,13-07-25,Canada,Basic,8.6,75.3,4,No,No,0,5.99
1838,27,Male,29-07-22,13-07-25,USA,Premium,52.9,46.5,0,Yes,No,1,13.99
1839,27,Other,23-09-24,13-07-25,UK,Basic,75.5,87.4,4,Yes,No,1,5.99
1840,36,Other,06-05-23,13-07-25,USA,Premium,64.8,20.3,1,Yes,Yes,1,13.99
1841,34,Female,23-11-22,13-07-25,USA,Standard,6.6,12.7,4,No,No,1,9.99
1842,38,Male,23-07-23,13-07-25,USA,Basic,22.7,28.6,4,Yes,Yes,0,5.99
1843,31,Female,05-04-24,13-07-25,Germany,Standard,74.5,53.2,0,Yes,Yes,0,9.99
1844,26,Female,10-08-24,13-07-25,UK,Basic,20.6,51.1,3,No,No,0,
1845,63,Male,22-11-24,13-07-25,India,Premium,62.6,82.1,4,Yes,Yes,1,13.99
1846,18,Female,22-07-23,13-07-25,Canada,Standard,66.1,40.5,5,Yes,No,0,9.99
1847,68,Female,20-06-25,13-07-25,Canada,Standard,39.9,48.4,4,Yes,Yes,0,9.99
1848,62,Other,22-07-24,13-07-25,India,Basic,31.2,1.3,3,Yes,Yes,1,5.99
1849,30,Female,12-04-25,13-07-25,Germany,Standard,36.3,41,0,No,Yes,0,9.99
1850,21,Other,14-08-24,13-07-25,Canada,Premium,18.5,64.8,3,Yes,No,0,13.99
1851,18,Male,09-06-24,13-07-25,USA,Premium,71.2,1.6,0,Yes,No,0,13.99
1852,66,Female,09-08-22,13-07-25,Canada,Basic,36.3,28.1,1,No,No,0,5.99
1853,57,Male,05-12-22,13-07-25,UK,Basic,70.7,20.8,0,No,No,0,6.99
1854,49,Other,14-10-23,13-07-25,UK,Standard,8.9,4.2,1,Yes,No,1,9.99
1855,51,Other,23-06-23,13-07-25,India,Premium,79.1,47.9,1,No,Yes,0,13.99
1856,45,Other,02-04-24,13-07-25,Germany,Standard,35.7,18.2,0,No,No,1,9.99
1857,48,Female,22-06-25,13-07-25,France,Premium,4.3,74.3,5,Yes,No,0,13.99
1858,25,Other,26-07-23,13-07-25,France,Premium,3.5,84.8,2,No,No,0,14.99
1859,56,Other,01-11-23,13-07-25,Germany,Basic,59.8,54.6,0,Yes,No,0,5.99
1860,43,Female,10-05-25,13-07-25,Canada,Standard,52.9,98.2,4,No,Yes,0,9.99
1861,51,Female,02-01-25,13-07-25,Germany,Premium,64.3,45,5,Yes,No,0,13.99
1862,20,Female,07-02-24,13-07-25,Germany,Basic,8.9,51.3,5,No,Yes,1,5.99
1863,67,Other,18-07-24,13-07-25,Canada,Premium,3.3,98.9,4,No,No,0,13.99
